review_id,product_sku,product_name,brand,marketplace,country,language,review_date,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,reviewer_review_count,source_ingested_at,rating_trusted,date_parseable,rating_trusted,date_parseable
CR-001634,VS-AP-2000,Air Purifier 2000 Series,Philips,versuni_dtc,EU,en,2025-08-31,4,Exactly what we needed,"Whisper quiet at the lower settings, which is all we need overnight. Compact footprint, does not dominate the room.",true,1,RV6669862,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001635,CP-LV-C400S,Core 400S Smart,Levoit,coolblue_nl,NL,nl,2025-08-31,3,Mixed feelings,"Good hardware, average software. Setting up a night schedule in the app took under a minute. Filters are expensive and only available from one supplier.",true,3,RV1027879,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001636,VS-AP-4000i,Air Purifier 4000i Series,Philips,currys_uk,GB,en,2025-08-31,4,Exactly what we needed,"Cheaper to run than I expected, the energy draw on auto is minimal. Fine for a medium sized room, would not push it much bigger than that.",true,0,RV6668664,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001637,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_de,DE,de,2025-09-01,3,Reasonable purchase,"Fine for a medium sized room, would not push it much bigger than that.",true,3,RV8386348,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001638,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_nl,NL,nl,2025-09-01,3,Does the job,Decent unit but the smart features are more of a novelty than a reason to buy. The app paired on the first try and the scheduling actually works. Stopped responding entirely after four months and had to be replaced under warranty.,true,2,RV4986003,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001639,CP-BB-DM5440,DustMagnet 5440i,Blueair,amazon_uk,GB,en,2025-09-01,1,Filter costs are a scam,"Turbo mode sounds like a hairdryer, we never use it. Sensor readings disagree completely with my standalone PM2.5 meter.",true,3,RV6404195,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001640,CP-LV-C400S,Core 400S Smart,Levoit,currys_uk,GB,en,2025-09-01,5,Worth it for allergy season,The app paired on the first try and the scheduling actually works.,true,1,RV0482897,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001641,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_uk,GB,en,2025-09-01,5,Exactly what we needed,Build quality feels solid and the filter change is a thirty second job. Auto mode ramps up when I open a window and settles back down on its own.,false,0,RV6435735,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001642,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_nl,NL,nl,2025-09-01,5,Exactly what we needed,Hay fever season was genuinely bearable this year for the first time. The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,1,RV3565023,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001643,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_fr,FR,fr,2025-09-01,4,Quiet and effective,"Cheaper to run than I expected, the energy draw on auto is minimal. The sensor is responsive enough that I mostly just leave it on auto and forget it.",true,8,RV5582153,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001644,CP-BB-DM5440,DustMagnet 5440i,Blueair,bol_nl,NL,nl,2025-09-01,1,Worth it for allergy season,Cooking smells from the kitchen are gone long before we finish eating. At speed one you genuinely cannot hear it from the bed.,true,0,RV6153329,8,2026-08-26T09:00:00+02:00,false,true,false,true
CR-001645,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_fr,FR,fr,2025-09-02,1,Disappointing smart features,"Turbo mode sounds like a hairdryer, we never use it. Firmware update bricked the app connection and support had no answer.",true,2,RV2815530,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001646,VS-AP-4000i,Air Purifier 4000i Series,Philips,fnac_fr,FR,fr,2025-09-0,5,Quiet and effective,The sensor is responsive enough that I mostly just leave it on auto and forget it. At speed one you genuinely cannot hear it from the bed.,true,2,RV6435506,3,2026-08-26T09:00:00+02:00,true,false,true,false
CR-001647,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,mediamarkt_de,DE,de,2025-09-02,5,Worth it for allergy season,"Compact footprint, does not dominate the room.",false,0,RV3384242,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001648,VS-AP-8000i,Air Performer 8000i Series,Philips,currys_uk,GB,en,2025-09-02,5,Excellent purifier,Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. Worth the money for the coverage it gives in an open plan space.,true,4,RV0086931,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001649,CP-BB-DM5440,DustMagnet 5440i,Blueair,fnac_fr,FR,fr,2025-09-03,5,Quiet and effective,At speed one you genuinely cannot hear it from the bed.,true,7,RV0742573,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001650,VS-AP-2000,Air Purifier 2000 Series,Philips,mediamarkt_de,DE,de,2025-09-03,1,Not worth the money,"App crashes on Android every time I open the air quality history. Turbo mode sounds like a hairdryer, we never use it.",true,0,RV7254558,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001651,CP-BB-DM5440,DustMagnet 5440i,Blueair,mediamarkt_de,DE,de,2025-09-03,1,Not worth the money,Stopped responding entirely after four months and had to be replaced under warranty. There is a high pitched whine from the motor that I cannot unhear.,true,7,RV4979478,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001652,VS-AP-2000,Air Purifier 2000 Series,Philips,versuni_dtc,EU,en,2025-09-03,5,Quiet and effective,Setting up a night schedule in the app took under a minute. Auto mode ramps up when I open a window and settles back down on its own. At speed one you genuinely cannot hear it from the bed.,true,3,RV1172237,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001653,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_de,DE,de,2025-09-03,5,Very happy with it,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.",true,5,RV3017047,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001654,VS-AP-3000i,Air Purifier 3000i Series,Philips,mediamarkt_de,DE,de,2025-09-03,5,Worth it for allergy season,"On sleep mode it is quieter than my old fan by a wide margin. The sensor is responsive enough that I mostly just leave it on auto and forget it. It looks like a piece of furniture rather than an appliance, which sold my partner on it.",true,1,RV5818800,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001655,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_de,DE,de,2025-09-04,5,Very happy with it,The PM2.5 readout drops from red to blue within about twenty minutes in our living room. Setting up a night schedule in the app took under a minute.,true,2,RV4152536,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001656,VS-AP-8000i,Air Performer 8000i Series,Philips,mediamarkt_de,DE,de,2025-09-04,5,Excellent purifier,The sensor is responsive enough that I mostly just leave it on auto and forget it. Cooking smells from the kitchen are gone long before we finish eating.,false,6,RV1352312,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001657,VS-AP-2000,Air Purifier 2000 Series,Philips,mediamarkt_de,DE,de,2025-09-05,5,Filter costs are a scam,Firmware update bricked the app connection and support had no answer. There is a high pitched whine from the motor that I cannot unhear.,true,6,RV8170147,2,2026-08-26T09:00:00+02:00,false,true,false,true
CR-001658,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_uk,GB,en,05.09.25,5,Excellent purifier,I like being able to check the air quality history for the past week from my phone. On sleep mode it is quieter than my old fan by a wide margin.,true,2,RV4138788,61,2026-08-26T09:00:00+02:00,true,false,true,false
CR-001659,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_nl,NL,nl,2025-09-05,4,Very happy with it,At speed one you genuinely cannot hear it from the bed. Worth the money for the coverage it gives in an open plan space. Build quality feels solid and the filter change is a thirty second job. Decent unit but the smart features are more of a novelty than a reason to buy.,false,1,RV5200680,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001660,CP-BB-DM5440,DustMagnet 5440i,Blueair,fnac_fr,FR,fr,2025-09-05,5,Exactly what we needed,Worth the money for the coverage it gives in an open plan space.,true,5,RV7836179,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001661,VS-AP-3000i,Air Purifier 3000i Series,Philips,fnac_fr,FR,fr,2025-09-06,1,Loud and unreliable,"The air quality sensor seems to read whatever it likes, it sat on red in an empty clean room.",true,1,RV6384812,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001662,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,bol_nl,NL,nl,2025-09-06,4,Quiet and effective,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Auto mode ramps up when I open a window and settles back down on its own. Does the job. Nothing remarkable either way.",false,2,RV1160154,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001663,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,bol_nl,NL,nl,2025-09-06,3,Mixed feelings,"Works as described, though the manual is close to useless. Cooking smells from the kitchen are gone long before we finish eating. The air quality sensor seems to read whatever it likes, it sat on red in an empty clean room.",true,1,RV7710068,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001664,VS-AP-3000i,Air Purifier 3000i Series,Philips,versuni_dtc,EU,en,2025-09-06,5,Worth it for allergy season,The PM2.5 readout drops from red to blue within about twenty minutes in our living room. Worth the money for the coverage it gives in an open plan space.,true,1,RV6291944,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001665,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,currys_uk,GB,en,2025-09-06,3,Does the job,Does the job. Nothing remarkable either way. I like being able to check the air quality history for the past week from my phone. Will not hold a connection to my 2.4GHz network for more than a week at a time.,false,2,RV6470006,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001666,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,bol_nl,NL,nl,2025-09-45,4,Big difference in the bedroom,I like being able to check the air quality history for the past week from my phone. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.,false,6,RV3464952,8,2026-08-26T09:00:00+02:00,true,false,true,false
CR-001667,CP-LV-C400S,Core 400S Smart,Levoit,bol_nl,NL,nl,2025-09-07,5,Quiet and effective,Setting up a night schedule in the app took under a minute.,true,1,RV3464155,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001668,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,mediamarkt_de,DE,de,2025-09-07,4,Excellent purifier,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Works as described, though the manual is close to useless.",true,17,RV4245273,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001669,CP-BB-DM5440,DustMagnet 5440i,Blueair,bol_nl,NL,nl,2025-09-08,1,Not worth the money,"Turbo mode sounds like a hairdryer, we never use it. Sensor readings disagree completely with my standalone PM2.5 meter.",true,5,RV8618375,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001670,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,fnac_fr,FR,fr,2025-09-08,5,Excellent purifier,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Auto mode ramps up when I open a window and settles back down on its own.",false,0,RV1960856,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001671,VS-AP-3000i,Air Purifier 3000i Series,Philips,coolblue_nl,NL,nl,2025-09-08,4,Exactly what we needed,"Worth the money for the coverage it gives in an open plan space. The sensor is responsive enough that I mostly just leave it on auto and forget it. It looks like a piece of furniture rather than an appliance, which sold my partner on it. Decent unit but the smart features are more of a novelty than a reason to buy.",true,3,RV7759817,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001672,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,mediamarkt_de,DE,de,2025-09-08,1,Not worth the money,The touch panel became unresponsive within weeks.,true,8,RV4587857,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001673,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_nl,NL,nl,2025-09-08,5,Exactly what we needed,"On sleep mode it is quieter than my old fan by a wide margin. Cheaper to run than I expected, the energy draw on auto is minimal.",true,0,RV5608666,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001674,VS-AP-2000,Air Purifier 2000 Series,Philips,currys_uk,GB,en,2025-09-08,5,Exactly what we needed,"Cheaper to run than I expected, the energy draw on auto is minimal. On sleep mode it is quieter than my old fan by a wide margin. Compact footprint, does not dominate the room.",true,0,RV3541938,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001675,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,fnac_fr,FR,fr,2025-09-09,4,Worth it for allergy season,The PM2.5 readout drops from red to blue within about twenty minutes in our living room. I like being able to check the air quality history for the past week from my phone.,true,4,RV6974011,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001676,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_fr,FR,fr,2025-09-09,5,Big difference in the bedroom,"Hay fever season was genuinely bearable this year for the first time. Cheaper to run than I expected, the energy draw on auto is minimal.",true,3,RV7311318,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001677,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_de,DE,de,2025-09-09,5,Exactly what we needed,I like being able to check the air quality history for the past week from my phone. Auto mode ramps up when I open a window and settles back down on its own.,true,2,RV4661637,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001678,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,versuni_dtc,EU,en,2025-09-10,5,Quiet and effective,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. I like being able to check the air quality history for the past week from my phone.",true,0,RV3526500,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001679,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_de,DE,de,2025-09-10,5,Exactly what we needed,On sleep mode it is quieter than my old fan by a wide margin. Worth the money for the coverage it gives in an open plan space.,true,9,RV7494986,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001680,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_fr,FR,fr,2025-09-10,1,Good hardware ruined by the app,It drops off the Wi-Fi every couple of days and needs a full re-pair. Firmware update bricked the app connection and support had no answer.,true,3,RV3041048,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-001681,VS-AP-8000i,Air Performer 8000i Series,Philips,coolblue_nl,NL,nl,2025-09-11,1,Disappointing smart features,Sensor readings disagree completely with my standalone PM2.5 meter. On anything above speed two it is far too loud to sit in the same room.,true,11,RV3384187,3,2026-08-26T09:00:00+02:00,true,true,true,true
